,ActualSales,Sales
0,8036.0,8371.707524948677
1,7923.0,8147.868482184487
2,6809.0,7923.329050514842
3,7362.0,8078.346411596429
4,9673.0,8891.949983308594
5,5511.0,5569.519229906202
6,5712.0,4852.971692842686
7,5738.0,5476.498034475181
8,5239.0,5772.615647385812
9,5310.0,6512.337161975596
10,9824.0,9760.84054430752
11,9872.0,9978.966508841151
12,9698.0,8477.89163604497
13,8685.0,8256.466449274298
14,7415.0,8131.5070924089905
15,8114.0,8542.691733830856
16,9477.0,9124.614675663634
17,6771.0,6112.5143776012355
18,5526.0,5189.5310452519325
19,6532.0,5700.7277794895945
20,5684.0,5970.2278697679585
21,5501.0,6769.4457417987105
22,9536.0,9890.740160483465
23,9532.0,9671.133279700285
24,8387.0,8264.603772727998
25,8539.0,8412.163615801384
26,7450.0,8248.99167212581
27,8272.0,8490.860640311761
28,9615.0,9113.423978825387
29,7163.0,6543.468883750085
30,7401.0,5325.851629643657
31,6856.0,5499.608437881773
32,6832.0,6061.301595259916
33,6821.0,6913.026711508638
34,10461.0,10140.521909631096
35,10606.0,10564.543923877665
36,9299.0,9399.04822530008
37,7048.0,9143.532067490416
38,7531.0,8828.093974157051
39,9276.0,9278.179117827392
