,ActualSales,Sales
0,8120.0,7872.888540046129
1,7886.0,7325.254858782357
2,6761.0,7027.876381108565
3,7176.0,8070.809753346834
4,8340.0,7461.955518708131
5,5764.0,6325.592903023307
6,5958.0,5612.119432047615
7,5491.0,5674.850219974736
8,5352.0,5678.6773749719
9,5216.0,5935.870570357541
10,6884.0,7416.201490105783
11,9047.0,8612.260261119707
12,10343.0,7924.123343604026
13,8287.0,7737.663570454808
14,8735.0,7884.578498555555
15,8530.0,8447.143289365971
16,6723.0,8046.277931040826
17,6932.0,7249.772291309675
18,6376.0,6225.162788277474
19,6193.0,6284.39637087547
20,5895.0,5966.78884575272
21,6433.0,6341.744076181623
22,7353.0,7650.239759269315
23,9559.0,8989.085641818117
24,8537.0,8054.473276884179
25,8166.0,7644.199456030657
26,7049.0,7559.0191079271435
27,7426.0,8029.231672629032
28,8554.0,7921.725901288239
29,7199.0,6840.741680510679
30,6526.0,5570.70407500803
31,5715.0,5383.725121482615
32,6760.0,5660.52439537343
33,6486.0,6306.936802702004
34,7434.0,7527.111076681367
35,8637.0,8828.659669482608
36,6180.0,8084.508352278764
37,6747.0,7853.12175194349
38,6335.0,7714.5398191613995
39,7541.0,8102.9865276799765
