,ActualSales,Sales
0,12837.0,11855.92882211092
1,11130.0,11678.60047961697
2,10591.0,11334.759408010666
3,11894.0,10635.743944746757
4,11979.0,11508.757100745894
5,10457.0,11551.545189800114
6,9417.0,10006.092836119711
7,9920.0,9369.207448653793
8,10480.0,9964.946241249881
9,10581.0,11107.640198723015
10,12527.0,13566.490713459041
11,14523.0,14022.440999992958
12,13322.0,12701.921964626128
13,12062.0,12069.808674764214
14,12907.0,11648.379383583577
15,11254.0,11723.889224918426
16,11242.0,12911.66696659904
17,12837.0,12161.542384119564
18,11053.0,10575.721231893742
19,11003.0,10388.22794965135
20,10907.0,10673.3094686358
21,10675.0,11000.427284058269
22,12379.0,13400.375642349223
23,14425.0,13797.853838881842
24,11678.0,12304.993713949323
25,12288.0,11785.110390500486
26,12551.0,11742.620998287734
27,11233.0,11724.880509239014
28,12465.0,12618.265900872919
29,12143.0,11979.379248998122
30,10202.0,10340.21290824359
31,10374.0,9793.4748713648
32,10188.0,9796.422596020184
33,9772.0,10217.896453191834
34,11909.0,12459.003176224704
35,12741.0,12798.437577597471
36,10911.0,11569.488628966476
37,11597.0,10698.198093709792
38,11007.0,10768.996685451804
39,11662.0,11166.540942270825
