,ActualSales,Sales
0,7420.0,7410.884822072478
1,5717.0,5930.110324625628
2,6567.0,6397.729303272594
3,5674.0,5346.537729327823
4,1987.0,1871.2005202312662
5,4398.0,4799.308136459538
6,4857.0,4395.183815806433
7,3485.0,4108.750395665605
8,4906.0,5043.463215859576
9,4076.0,4413.678051538379
10,1751.0,2744.88866949334
11,10027.0,8525.013667789199
12,9391.0,7388.352302896059
13,4940.0,6149.695866462724
14,6324.0,6664.434888465595
15,5180.0,5839.287501799082
16,2306.0,1835.536134432336
17,5520.0,5077.426395627533
18,5161.0,4612.248800755404
19,4848.0,4267.376913378379
20,5423.0,5121.684930628639
21,4377.0,4466.7068330576
22,2239.0,2758.982005379826
23,8715.0,8330.035819168965
24,7699.0,7140.294833397116
25,5768.0,6093.394424613203
26,5941.0,6277.376352672129
27,5300.0,5618.3767811074695
28,1965.0,1507.8641647291477
29,4261.0,4660.236636955921
30,4504.0,4162.849889142328
31,3662.0,3790.456468347964
32,4676.0,4674.459880913911
33,4431.0,4034.9059247023624
34,1872.0,2423.097518997813
35,7977.0,8171.280895203174
36,7543.0,6372.649787907552
37,5323.0,5565.556983253562
38,6333.0,5615.658798928251
39,6826.0,5306.390039295567
