,ActualSales,Sales
0,9847.0,9928.127629377119
1,8357.0,9286.640635273467
2,9184.0,9151.490159436842
3,10058.0,9625.34774201434
4,8484.0,8751.050110276457
5,6908.0,7597.071202006538
6,7139.0,6610.66581902269
7,6592.0,6897.066163472694
8,6358.0,7227.088767537392
9,7419.0,8206.03820411506
10,8722.0,9110.884324052045
11,11393.0,10592.995455857388
12,11448.0,10026.95040276524
13,8587.0,9447.004278238406
14,9600.0,9162.513491660866
15,9457.0,9872.62473423017
16,6650.0,8931.976978005936
17,8526.0,7800.631999578208
18,6614.0,6979.3328559539095
19,7611.0,6998.594365481887
20,7717.0,7395.153274700913
21,7420.0,8294.27059523774
22,7807.0,8941.675234437129
23,10936.0,10276.462028402413
24,8545.0,9477.672601848077
25,8739.0,9430.524670379229
26,8332.0,9282.746045215048
27,8219.0,9872.34995476914
28,7937.0,8846.847557500208
29,7903.0,8184.825248229046
30,6645.0,7041.211737344255
31,6375.0,7141.647420120339
32,6693.0,7412.979839222289
33,6277.0,8111.8039505464685
34,6662.0,8645.780763133374
35,10306.0,10222.731607223233
36,9006.0,9683.061654011404
37,8064.0,9562.983611551928
38,9036.0,9468.726162066134
39,10369.0,10080.08466192121
