,ActualSales,Sales
0,9287.0,9648.478280918396
1,10095.0,9662.5125977572
2,9509.0,8910.300748104664
3,8618.0,8366.697910104971
4,8475.0,8786.638469473673
5,9517.0,9591.156714916311
6,9659.0,9954.024715137693
7,7873.0,8624.36167738704
8,6382.0,7027.471288837087
9,6776.0,6724.047262731637
10,7264.0,6858.379984868313
11,7086.0,7913.3863305701825
12,10253.0,10024.039770426158
13,10708.0,9950.099665229482
14,8398.0,9164.435208587704
15,8326.0,8468.731494057105
16,10246.0,9135.605918325073
17,9452.0,9033.212356894852
18,8042.0,7593.548356110719
19,7504.0,6636.859206286771
20,8080.0,6791.612067842399
21,7945.0,6636.643093256507
22,7733.0,7590.068357051381
23,8618.0,9638.883075505793
24,10228.0,10413.382134757492
25,8905.0,9121.890773137915
26,8934.0,8934.434901092764
27,8725.0,8204.821645926888
28,8389.0,8626.551232606053
29,9863.0,9491.336297547521
30,8648.0,8222.576084088969
31,7016.0,7376.874783293498
32,6748.0,7117.571757105192
33,8528.0,7210.45041739728
34,8280.0,8414.601455923505
35,10289.0,10014.183833728424
36,10388.0,10301.346175108782
37,8841.0,9162.076684443082
38,9575.0,9004.299299703915
39,9976.0,8864.41467843012
