,ActualSales,Sales
0,14653.0,11722.581888400018
1,10697.0,10130.586382688718
2,8083.0,8451.164695571082
3,8404.0,8451.830141078288
4,8322.0,8560.663071972474
5,4680.0,3950.6881937841918
6,4425.0,4874.101891808003
7,4105.0,3923.395305811331
8,4026.0,4324.460990113197
9,4395.0,4505.839630135301
10,4176.0,4665.739088571374
11,4873.0,4898.0323300701975
12,13947.0,9574.144946534354
13,6395.0,7742.435550273483
14,7317.0,6739.874306550964
15,6638.0,7411.7068323348785
16,3703.0,3590.4465970486126
17,4883.0,5298.589027436304
18,4288.0,3328.627611581533
19,4509.0,3285.8526452343735
20,4730.0,4119.7214192617885
21,4513.0,4615.56915932006
22,3895.0,5400.037883160103
23,11224.0,10510.040636151467
24,9218.0,9033.122454976101
25,7688.0,7539.468062752474
26,7201.0,7306.003829496534
27,7312.0,7696.999053881603
28,4566.0,3422.664651178289
29,5339.0,5029.4109715734585
30,4629.0,4097.763316784275
31,4497.0,4145.902324441695
32,4932.0,4611.939365192691
33,4631.0,4379.299690593153
34,5031.0,5422.217864077775
35,13414.0,11495.685397941266
36,8608.0,8545.875034772196
37,7470.0,7078.137776754915
38,7916.0,6923.493878379123
39,8040.0,7797.900338652594
