,ActualSales,Sales
0,3974.0,3603.9524817555384
1,2948.0,2839.367763842254
2,3045.0,3296.8526844320522
3,2916.0,3133.5563945085596
4,1201.0,1133.7251805446676
5,2026.0,2029.6569990854364
6,1838.0,2008.3078050630525
7,1821.0,1682.2156342628114
8,2495.0,2225.524460982187
9,2249.0,2456.656564355892
10,811.0,1490.4868188165292
11,3921.0,3892.782743587697
12,4492.0,3608.3802624741256
13,3516.0,3065.1176915477367
14,3539.0,3495.4047760546764
15,3271.0,3427.467406159189
16,1427.0,1231.6510904627885
17,2279.0,2216.185411301628
18,2190.0,2298.314173481881
19,2317.0,2050.097349815957
20,2701.0,2459.7177209971596
21,2955.0,2462.0209901027656
22,1530.0,1584.4887967502834
23,3828.0,3956.8791669780708
24,3811.0,3588.178815976837
25,2783.0,2931.9698118998845
26,3495.0,3464.33312818038
27,2734.0,3339.7685346441817
28,1339.0,912.1924322212608
29,2374.0,2237.63452913235
30,2330.0,2095.205617044568
31,1782.0,1809.0174552554122
32,2652.0,2267.917106685577
33,2040.0,2237.503632707301
34,1254.0,1408.1855429860618
35,3982.0,3763.798904194714
36,3687.0,3519.884121834738
37,3129.0,3098.293687143251
38,3632.0,3259.9147851166617
39,3419.0,3361.0660780821095
