,ActualSales,Sales
0,10085.0,9580.657381324825
1,7959.0,8031.785169019244
2,7790.0,7619.500625594554
3,6474.0,6880.507737981468
4,6336.0,5624.213768149211
5,5083.0,6015.6897455235285
6,5956.0,5526.35510677458
7,5749.0,5355.708937687279
8,5862.0,5784.274817686998
9,5957.0,6063.105428887236
10,5858.0,7603.623759263056
11,12945.0,11127.690861510428
12,12691.0,10395.853338624003
13,9419.0,9077.101898488396
14,7923.0,8015.040936152607
15,7475.0,7122.877150350288
16,5009.0,6109.874301846028
17,7267.0,6943.978024425457
18,6232.0,6179.716043740651
19,6031.0,5738.521454393367
20,6195.0,5901.101104444663
21,6016.0,5920.415476856598
22,6127.0,6425.39876885887
23,9525.0,9435.91312398638
24,8735.0,8988.295982461319
25,8268.0,7973.145370546144
26,8223.0,7633.948719845491
27,6221.0,7199.592703224553
28,6638.0,5746.2900124298485
29,6640.0,6911.281676937047
30,5888.0,5999.067429837094
31,5699.0,5144.1737639007715
32,5068.0,4919.94861591784
33,5176.0,4672.9217896453
34,4510.0,5490.292692475492
35,9581.0,8336.518348463682
36,8207.0,8170.9810887642125
37,6692.0,8490.12807494811
38,9668.0,8766.488903677015
39,10635.0,9205.818117261706
