,ActualSales,Sales
0,6710.0,7498.599307497594
1,6994.0,7269.873441680833
2,6688.0,7004.462107586909
3,8075.0,7848.728177551604
4,7124.0,6423.19988082093
5,5379.0,5685.64809919676
6,4723.0,4936.282275147459
7,5778.0,5330.677770418989
8,4794.0,5397.247440211511
9,6006.0,5918.340761400572
10,6625.0,7489.717624168856
11,8822.0,8860.017176035855
12,8069.0,7351.8716375733475
13,7210.0,7433.533387279797
14,7990.0,7162.566470525645
15,7660.0,7953.5419328219605
16,6236.0,6837.885576803661
17,6242.0,6314.469213127949
18,5228.0,4975.240998857205
19,6025.0,5347.188976328608
20,5843.0,5435.604569200207
21,6269.0,6246.457279118099
22,5994.0,7155.232371123637
23,8331.0,8352.758833384472
24,7265.0,7256.763574836776
25,7293.0,7091.381483510193
26,6472.0,7105.565149100316
27,7748.0,7550.890648610336
28,7294.0,6995.722024761136
29,6189.0,6323.067849513485
30,5860.0,5252.583819409884
31,5077.0,5792.39153230809
32,6311.0,5803.233218360098
33,6640.0,6897.969435819028
34,7203.0,7676.662781197696
35,9787.0,9428.598086196898
36,7687.0,7247.893256788224
37,8180.0,7260.157227598502
38,7123.0,7245.330530658562
39,8537.0,7917.0879746349765
