,ActualSales,Sales
0,6910.0,6359.518185560819
1,5061.0,5885.094656055281
2,5442.0,5360.628747148083
3,5791.0,5967.92839382255
4,6049.0,5510.966878777733
5,4030.0,4756.917512638316
6,5231.0,4260.048871131905
7,3810.0,4526.652258440057
8,3864.0,4621.501956377551
9,4767.0,5332.995662710875
10,5407.0,5997.636943779353
11,7663.0,6544.59700559356
12,6957.0,6179.792907325224
13,6069.0,6055.346110199907
14,5357.0,5548.7688391938345
15,6231.0,6088.817273704726
16,5968.0,5716.292269779791
17,4925.0,4989.64270816184
18,4993.0,4681.186351829556
19,5503.0,5034.828210313857
20,4813.0,5158.4718523669235
21,5007.0,5946.755996618208
22,5767.0,6509.912145233632
23,7841.0,6930.140945226204
24,6608.0,6442.318318619817
25,6463.0,6140.382399862612
26,5207.0,5888.002705119095
27,6622.0,6484.948176272084
28,5703.0,6230.829052510522
29,5442.0,5487.579685654267
30,5051.0,4766.660105056839
31,5491.0,4829.984509902299
32,4901.0,4801.884625019238
33,5117.0,5439.514815424751
34,5743.0,6209.434628394186
35,7282.0,6735.331471615813
36,6576.0,5961.954777405153
37,7005.0,5734.37387113721
38,5347.0,5459.700830033101
39,7655.0,6255.699943599021
