,ActualSales,Sales
0,8897.0,8596.462145124067
1,7552.0,7369.3086269263495
2,6842.0,6873.814691381028
3,6348.0,6794.028501167344
4,2499.0,1832.3901029585431
5,4580.0,5694.962492096671
6,4784.0,4806.2366911675
7,5519.0,4449.967447917648
8,5537.0,4996.417081128772
9,5350.0,5482.717537897735
10,2522.0,3905.304546507983
11,11747.0,8992.571566146822
12,9744.0,7773.199845140651
13,5555.0,6529.646757177117
14,5017.0,6891.835776832764
15,5988.0,6179.818035977083
16,2825.0,760.8957261948672
17,5005.0,5065.66839870814
18,4107.0,4738.073491660694
19,4056.0,4036.118502468431
20,4910.0,3465.322862373463
21,4601.0,3637.3841865043723
22,2517.0,2114.253974412066
23,7214.0,8468.163419164128
24,6295.0,6940.314569423324
25,6270.0,5653.548547516558
26,6202.0,5449.804915808474
27,5518.0,6159.97147279407
28,2474.0,1229.9673249057942
29,4551.0,4161.007727949795
30,4716.0,3770.664745686495
31,4752.0,3540.269872406625
32,5165.0,3359.7962258512325
33,5427.0,3419.0945502314726
34,3049.0,1678.4798408599381
35,8675.0,7963.734888638318
36,8698.0,7123.896580256388
37,7059.0,5686.03383475352
38,7205.0,5751.638649497193
39,7633.0,6997.951242115009
