,ActualSales,Sales
0,7432.0,7670.623918255425
1,8002.0,7165.654986932916
2,7994.0,7762.815472929251
3,7563.0,8371.033334106081
4,6052.0,5757.3831340734105
5,5259.0,5481.597372538754
6,4682.0,4341.521414686554
7,5000.0,4429.529530852586
8,4636.0,4928.140281105373
9,5929.0,5889.752356283252
10,6164.0,6730.860139995402
11,8687.0,9089.232889962374
12,8620.0,7750.801160459088
13,7696.0,7409.982013816601
14,7662.0,7669.589372628584
15,8214.0,8287.519006469267
16,6273.0,6488.197383535579
17,6569.0,6137.022291589582
18,4940.0,4927.390766838602
19,5484.0,5226.158258216538
20,5987.0,5763.14982575454
21,6460.0,6534.859874269781
22,6093.0,7077.385601032388
23,9078.0,9386.496116350425
24,8349.0,7937.372449162597
25,6974.0,7583.158898709599
26,7591.0,7988.568319678601
27,8305.0,8511.108429639049
28,6650.0,6476.36278673421
29,7092.0,6146.800190934478
30,5389.0,5254.757352578014
31,5178.0,5211.300642086197
32,6591.0,5570.441708840903
33,6748.0,6619.558862038508
34,6569.0,7287.151448825278
35,9848.0,9422.642586438375
36,8020.0,8121.772277193365
37,8134.0,7631.423174206478
38,8991.0,8387.054490112561
39,9827.0,9562.205597053206
