,ActualSales,Sales
0,7033.0,7486.988904953003
1,7327.0,7176.027328133125
2,6373.0,6985.521900263497
3,5705.0,6665.520905584717
4,7420.0,7196.224369262096
5,6093.0,6382.906059169514
6,5315.0,5791.800764015695
7,4398.0,5166.339418555983
8,4831.0,5408.0700199568855
9,5044.0,5329.281928284764
10,6078.0,6071.233032326525
11,6297.0,6719.521972120149
12,8290.0,7626.579918891884
13,6526.0,7799.757855656524
14,6748.0,7376.784474012565
15,7051.0,7704.486055004418
16,5727.0,6668.966220201804
17,5203.0,6508.61091792342
18,4716.0,5448.5196789445445
19,5411.0,5295.783526312067
20,4847.0,5472.493775227895
21,5783.0,6557.735125219757
22,5602.0,7015.785479270749
23,7195.0,8085.144686733047
24,7784.0,7673.662641766757
25,6199.0,7632.570260863057
26,6426.0,7570.455974021677
27,6825.0,8001.457262662117
28,6068.0,7013.532836360798
29,5471.0,6652.928144955292
30,5326.0,6070.170135678338
31,5166.0,6041.188446820348
32,5245.0,6208.140889748578
33,6153.0,7059.932537418022
34,6694.0,7658.373766258995
35,8533.0,8846.108097356875
36,7884.0,8109.29692366711
37,6674.0,7987.640248356426
38,8149.0,7935.184499650162
39,7788.0,8541.617141370041
