,ActualSales,Sales
0,8664.0,8614.58786258076
1,6886.0,7411.9878180550695
2,7816.0,8173.906351930782
3,7629.0,8036.402016041915
4,4319.0,4011.59919155824
5,4877.0,5616.263525919711
6,4322.0,4810.321200589887
7,5145.0,4445.137520869548
8,5425.0,5412.276327179825
9,5844.0,5805.00560557909
10,4665.0,5513.8990910325065
11,10786.0,10974.800998288078
12,10212.0,9029.473392537639
13,9140.0,7828.248688134892
14,8623.0,8071.290620021672
15,7303.0,7706.973221806988
16,4802.0,3907.5663513167365
17,6171.0,6434.052902950381
18,5364.0,5509.941808312558
19,5804.0,5217.930121094781
20,6314.0,5971.168499074024
21,6002.0,6268.92496889651
22,5241.0,5461.237441313689
23,11054.0,10441.86539186588
24,8464.0,8499.170281632258
25,7747.0,7232.6222028489565
26,7618.0,7738.839939607461
27,6376.0,7730.7783360445155
28,4881.0,3877.582178280276
29,5525.0,6252.196314811868
30,5366.0,5013.3501390927
31,5325.0,4773.31258795177
32,5949.0,5318.930718887161
33,5132.0,5880.308735195413
34,4929.0,5233.5236203531085
35,11407.0,10074.409295378333
36,8354.0,8346.464709542546
37,7849.0,7655.559265332425
38,8503.0,9884.081250434538
39,10050.0,10471.015720619966
