,ActualSales,Sales
0,6439.0,5839.2361233603115
1,5932.0,5966.020266818288
2,5365.0,5717.0127956382
3,5803.0,5946.931423469222
4,6429.0,6791.349722896488
5,4588.0,5751.367866368251
6,4225.0,5095.128903992842
7,4373.0,4957.282545653278
8,4016.0,4762.302929997242
9,5109.0,5155.011767226427
10,6347.0,6682.393531849371
11,7020.0,6373.420021267215
12,6613.0,6043.625677514036
13,6606.0,5748.7837069987645
14,5525.0,5358.93819752008
15,6230.0,5608.374575245962
16,4925.0,6352.861737267361
17,5506.0,5320.553658528475
18,4849.0,4321.966095825221
19,5299.0,4031.6184450981077
20,5259.0,3989.9553565147144
21,5340.0,4239.7503490317895
22,5926.0,5333.88153691135
23,7692.0,5489.997789580933
24,7175.0,4993.243152566353
25,6214.0,5060.602379243474
26,6567.0,5300.138647153494
27,6293.0,5658.178227814269
28,6809.0,6004.1348418915995
29,5921.0,5178.844322885056
30,4663.0,4245.521588771442
31,4487.0,3766.991358622891
32,4865.0,4137.547207812406
33,5086.0,4626.277100522926
34,6508.0,5359.799506677538
35,7184.0,5535.840028984792
36,6098.0,5083.319326133351
37,6496.0,5002.453194916683
38,6701.0,5389.410440652405
39,6864.0,6228.126306246231
