,ActualSales,Sales
0,10320.0,8719.56420257172
1,8412.0,7781.103910004047
2,7168.0,7609.152773360108
3,7315.0,7582.724004376032
4,6255.0,5649.381628411133
5,6344.0,6657.870115472833
6,6449.0,6021.127388320507
7,5934.0,5697.212119197514
8,6117.0,6037.616616900201
9,5838.0,6691.245373069523
10,5923.0,6609.58603163481
11,10134.0,9393.663304439258
12,10166.0,9021.979213272612
13,9307.0,8795.901866442015
14,8714.0,8738.689890865056
15,8194.0,8533.158950460449
16,6250.0,6536.527830011366
17,7715.0,7728.6073401259155
18,7255.0,6738.74044329275
19,6767.0,6082.645765252611
20,6760.0,6318.89348084011
21,6532.0,6949.73158384289
22,6236.0,6426.586569661449
23,10073.0,9166.89271896591
24,8511.0,8568.605275050413
25,8109.0,8338.603535314905
26,8772.0,8284.33889943665
27,8102.0,8311.383852913543
28,6347.0,6624.11553982422
29,8249.0,7943.097243648592
30,7356.0,6920.014557465085
31,6905.0,6525.168777020661
32,7162.0,6716.848033461553
33,6812.0,6815.753976565313
34,5694.0,6259.32257752154
35,8643.0,8661.490831686302
36,8352.0,8041.074752284839
37,7682.0,7245.917125011703
38,7378.0,7241.76694490225
39,9701.0,7687.121550049077
