,ActualSales,Sales
0,10837.0,8063.631742924452
1,7991.0,6903.336007860569
2,6379.0,7368.901209758784
3,7611.0,7061.950129340901
4,7329.0,7827.621385085364
5,6061.0,5483.491890076521
6,4914.0,5759.4613933101355
7,4549.0,4272.841839829589
8,5072.0,4351.70384189053
9,4588.0,5442.643367549743
10,5637.0,5534.214467755492
11,6293.0,6348.918815002933
12,10830.0,8049.54631672092
13,6002.0,7357.334511138188
14,5697.0,8077.84115754085
15,6837.0,8013.374184077633
16,4589.0,5789.274899512833
17,5424.0,6301.540534379925
18,4340.0,4504.862486045584
19,5096.0,4646.048282251388
20,5405.0,4549.281765103605
21,4876.0,4929.726058634989
22,4789.0,5391.632219639754
23,9180.0,8514.450255394275
24,7922.0,8387.241098776556
25,7878.0,7105.118460938096
26,6228.0,7197.126938263398
27,5277.0,7170.5074464135
28,6205.0,5367.136748388728
29,5536.0,5657.903417518357
30,4132.0,4197.101622337012
31,4476.0,4641.911229422381
32,4890.0,4955.498358763613
33,4272.0,5081.783985988991
34,4532.0,5388.78865360992
35,9460.0,8690.092306333707
36,7506.0,7860.879042499971
37,5898.0,7106.949278687372
38,6081.0,6808.746892013267
39,8380.0,7395.270394120185
