,ActualSales,Sales
0,4837.0,5267.178125285997
1,5518.0,5187.35310715949
2,4695.0,5031.370572057917
3,4865.0,5165.153330535324
4,3669.0,4134.640210307598
5,4640.0,5222.496026355188
6,4264.0,4541.66137352707
7,4474.0,4465.706794885519
8,3873.0,4364.247181704508
9,4243.0,4664.304887928656
10,3761.0,4131.89946933703
11,6289.0,6020.586780694074
12,5769.0,5388.838798111989
13,5267.0,5148.018838463974
14,5078.0,4978.755513530729
15,4984.0,5100.28467252187
16,3729.0,3960.6369900390664
17,5208.0,5090.1670140049255
18,4809.0,4274.502086801788
19,4753.0,4214.582992669494
20,4912.0,4153.873643249816
21,5078.0,4400.289612208003
22,4013.0,3821.4046394120505
23,5526.0,5674.556898949443
24,5455.0,5181.076117946157
25,5375.0,5000.995079757857
26,5065.0,4926.170826204331
27,5611.0,5093.804533102846
28,3797.0,3904.651322371895
29,5385.0,5096.700947013232
30,3653.0,4443.325648077882
31,4135.0,4250.005626999164
32,3812.0,4231.604608064061
33,3369.0,4341.792741080411
34,3372.0,3766.4985664413816
35,5327.0,5648.727419210315
36,4532.0,5082.318387937609
37,4497.0,4891.734071541982
38,4365.0,4801.720688498859
39,4879.0,4969.29297335776
