,ActualSales,Sales
0,7485.0,8281.600471270885
1,7037.0,7366.268737720247
2,8043.0,7913.080275038072
3,7730.0,8530.785893828408
4,6367.0,6388.97435910772
5,5458.0,5834.875359099693
6,5306.0,4997.714754853976
7,4750.0,5467.815619856531
8,4897.0,5749.464918223877
9,5426.0,6424.863386265297
10,6926.0,6505.337688425767
11,11005.0,10380.740485248045
12,8697.0,8186.0535981325975
13,7222.0,7532.168448749959
14,8172.0,7654.074840766622
15,7260.0,8159.863490967656
16,5313.0,5386.353018741754
17,6257.0,5899.007532546279
18,4909.0,4416.357174677626
19,6641.0,5050.866861436155
20,6397.0,5444.642122440428
21,6046.0,5772.280576557603
22,5642.0,6016.509919745617
23,10071.0,10223.555029195591
24,8662.0,8599.253986252574
25,7984.0,8133.839732655326
26,7781.0,8869.498056770735
27,7535.0,9331.98866581298
28,5221.0,6079.650597534622
29,6417.0,7210.002180209391
30,5237.0,5658.1896454466
31,4332.0,5507.833374775768
32,6204.0,5940.9428661483025
33,6003.0,6246.930095542807
34,5568.0,6086.422935060145
35,11328.0,10005.043982810488
36,7926.0,8367.144795752914
37,7298.0,7964.2175608508105
38,7892.0,8606.84033522615
39,7818.0,9070.385749715606
