,ActualSales,Sales
0,7890.0,7931.601599917701
1,6128.0,6879.861897657872
2,6149.0,6687.202244745974
3,7002.0,7660.76133640759
4,5257.0,5313.477722428637
5,5073.0,6275.420948307523
6,4827.0,4679.382588297761
7,4898.0,4554.805023553099
8,4875.0,4470.961942977921
9,5225.0,5911.518016941477
10,4819.0,5068.952299489769
11,8820.0,8423.939340448496
12,8492.0,7594.949201059157
13,6867.0,7319.491393130573
14,7427.0,7480.641052375295
15,7583.0,8254.653521014781
16,4970.0,5900.574394452864
17,5634.0,6161.56235170211
18,4546.0,4905.95208694696
19,5068.0,4872.138835455753
20,4770.0,4830.396252148798
21,6285.0,6180.4800765361115
22,4953.0,5837.46231563895
23,8594.0,8486.661276998251
24,8235.0,7838.871162172815
25,6442.0,7467.427453119115
26,5346.0,6623.134459490017
27,6658.0,7389.115522410985
28,4123.0,5021.937476495377
29,5223.0,5555.115426139379
30,4537.0,5037.959722289569
31,4844.0,5074.303377450631
32,5195.0,5077.78845936699
33,5658.0,6400.918181921914
34,5494.0,6354.756182008654
35,9739.0,8957.7265142688
36,7580.0,8079.0180234023965
37,6803.0,7636.520081041022
38,8029.0,7070.470218751892
39,9262.0,7933.718847383079
