,ActualSales,Sales
0,8703.0,8183.807186739094
1,7536.0,7690.338116201052
2,6747.0,7374.635710871856
3,7027.0,6705.036690017595
4,3303.0,2833.0522162936204
5,5631.0,6135.55914101477
6,5418.0,5172.6936083026
7,5870.0,5393.1309734197475
8,5072.0,5070.38442602298
9,5301.0,5904.358039113987
10,3631.0,4208.974349862296
11,11407.0,10238.83183394133
12,12066.0,8306.156146359162
13,7064.0,8060.986028455226
14,6635.0,6748.894931862896
15,6465.0,6736.134543224154
16,3248.0,2853.1498860472966
17,6154.0,6252.166100831209
18,5446.0,5401.839479589647
19,6363.0,5645.4472566891745
20,5738.0,5279.257497976684
21,6028.0,5789.535776053027
22,4233.0,3462.365466337521
23,8721.0,8580.890258013347
24,7682.0,7379.101882037479
25,7639.0,7564.549603368161
26,6819.0,6767.862283458814
27,6382.0,6915.395388735386
28,3004.0,2769.1884246486525
29,6514.0,5907.182795964213
30,4914.0,5042.626582326803
31,5774.0,4961.737188758062
32,5212.0,4721.825188103083
33,4864.0,5405.05571124664
34,3271.0,3445.0394556547553
35,9525.0,8738.25541420643
36,8298.0,7730.683734850631
37,8062.0,7895.5083438231095
38,7614.0,9317.000322844908
39,8415.0,10958.956702977219
