,ActualSales,Sales
0,8728.0,8094.625321083379
1,8354.0,8461.774219334731
2,8584.0,7759.579424552364
3,8854.0,9195.68396647259
4,8668.0,8298.233668946108
5,5876.0,6022.222427894917
6,5401.0,4833.016017251516
7,5234.0,5390.514832632881
8,4981.0,5829.660151506743
9,6881.0,7376.437116879797
10,8992.0,9439.76028765788
11,10446.0,9274.337525507628
12,9186.0,7978.131463324188
13,8576.0,7598.7478388608615
14,8097.0,7551.184366009884
15,8487.0,8068.738767775465
16,7520.0,8141.438327590608
17,6042.0,5611.16954738759
18,4927.0,5235.213942826973
19,6273.0,5476.872133911178
20,7040.0,6430.866847815693
21,7585.0,7706.722359842443
22,8313.0,9813.816476477159
23,11209.0,9835.21222093389
24,8565.0,8454.187769758832
25,8239.0,8201.181891513072
26,8128.0,8350.01061718329
27,8116.0,8728.24904040719
28,8074.0,8198.640508392009
29,6927.0,6336.33063208261
30,5434.0,5301.610896092466
31,5212.0,5389.967486139509
32,6186.0,6459.453694026287
33,7008.0,7869.452693285967
34,8142.0,9364.051132554017
35,11237.0,9866.084369305436
36,8992.0,8923.307074790226
37,9177.0,7924.138663387071
38,9905.0,8342.266158971544
39,10732.0,10231.042039048609
