,ActualSales,Sales
0,5239.0,5032.62005903976
1,5135.0,4817.235818973424
2,4155.0,4006.6312125121376
3,3852.0,4224.254651877715
4,3707.0,3572.2398789862827
5,2915.0,3388.7715993262036
6,3156.0,2812.2027776538207
7,3619.0,3294.762309947673
8,3217.0,3300.617180396885
9,3512.0,3682.365024904918
10,3947.0,3771.7956624710832
11,7089.0,6121.640248721542
12,6425.0,5314.201596046087
13,5163.0,5167.863510389553
14,3725.0,4314.4888434367
15,4062.0,4376.340949631363
16,2897.0,3353.988604627714
17,4133.0,3702.692851191333
18,3655.0,2953.4659301482125
19,3380.0,3258.659685990362
20,3330.0,2891.217142507462
21,3298.0,3224.5837933800376
22,3296.0,3960.297369705867
23,5547.0,5900.77528566039
24,4735.0,5016.743830438679
25,5981.0,4951.639735540019
26,4111.0,4141.608844384494
27,3275.0,4214.178765633817
28,3533.0,3153.7962277078086
29,3383.0,3649.7210524302413
30,2946.0,2645.2832852030047
31,3319.0,2899.2666382302573
32,3158.0,2823.72176384746
33,2735.0,2912.034482224154
34,2298.0,3349.5771653531356
35,6004.0,5811.008830392305
36,4807.0,4199.3133878076505
37,4819.0,4096.678738421487
38,4196.0,3327.190036192675
39,5417.0,3646.059833804975
