,ActualSales,Sales
0,9986.0,11163.390589016379
1,11078.0,11028.276131255896
2,11729.0,11645.42139985106
3,11138.0,10871.51507510498
4,11741.0,11737.510122269297
5,11453.0,11815.649451621473
6,13728.0,13727.955363589752
7,11246.0,12988.310560123718
8,12117.0,13061.397364409739
9,14566.0,14297.369876725905
10,14985.0,13412.247165993003
11,14635.0,13129.88036669432
12,14553.0,13655.013413253466
13,12477.0,12518.99824299023
14,11731.0,11728.444833924208
15,11751.0,12136.38144952381
16,11273.0,10988.808334076533
17,11463.0,11008.717309697726
18,11141.0,10883.631583122133
19,11010.0,12331.111276065183
20,10284.0,11810.142394149558
21,12004.0,11774.105305204836
22,12218.0,13236.30677608893
23,13615.0,12455.856461867228
24,11760.0,11844.605761030496
25,14323.0,12596.771217263044
26,11720.0,11682.62791956582
27,11885.0,11065.357551017567
28,11011.0,11490.18581347186
29,10084.0,10632.379520921293
30,11993.0,10956.456900087302
31,9945.0,10611.204601035239
32,11966.0,11948.415212925645
33,10723.0,11059.958987691894
34,11075.0,11076.772240501601
35,13290.0,12408.310812142186
36,10411.0,11087.617748733244
37,10717.0,11347.722154678708
38,11231.0,11070.193191326814
39,13738.0,12381.8845129544
