,ActualSales,Sales
0,10640.0,10480.919574742662
1,9256.0,9751.68822154814
2,10054.0,9499.83489425743
3,10036.0,10808.71152743195
4,8394.0,8240.650751942667
5,7887.0,7902.334610111642
6,7642.0,7336.490394183878
7,7410.0,6994.572769822444
8,7319.0,7782.964542485506
9,8775.0,8826.569841608423
10,9831.0,9478.768378948298
11,12725.0,11345.239302620792
12,10948.0,9933.20335870395
13,9832.0,8318.783582129303
14,9761.0,8787.941672310953
15,10354.0,10725.487582349526
16,7765.0,8363.206964131348
17,9475.0,7703.702810622188
18,7470.0,7470.608441757904
19,7836.0,7446.122656249132
20,7397.0,7632.953062466318
21,7879.0,8561.678555745208
22,7798.0,8923.80259607774
23,11082.0,10863.578650785768
24,9293.0,9675.404074227714
25,8267.0,9334.080969525423
26,9902.0,9058.718060834668
27,7877.0,10322.429208215479
28,8031.0,8256.627781226278
29,7658.0,7764.251512054227
30,6649.0,6861.987640938311
31,6496.0,6904.517304179467
32,7089.0,6952.589078401374
33,8037.0,8023.055088348821
34,6888.0,8330.505070964608
35,10325.0,9903.25121285648
36,9999.0,9247.663637917567
37,7997.0,9086.122574317484
38,9250.0,8820.179739008674
39,9504.0,10152.130050889773
