,ActualSales,Sales
0,4214.0,3690.354310787999
1,3553.0,3339.6711944586114
2,3484.0,3236.9066073852946
3,3274.0,3795.4706000031965
4,3033.0,3439.11626527695
5,2795.0,2445.9776437584114
6,2625.0,2070.7108507397174
7,2211.0,2090.0703956498683
8,2050.0,2326.952432863617
9,2423.0,2817.66281710031
10,3330.0,3551.7596518697974
11,4327.0,3649.2190826423707
12,3516.0,3237.3924733258114
13,3354.0,3147.65848009712
14,2746.0,3221.927844053648
15,3271.0,3712.4897105018163
16,2851.0,3476.84466538004
17,2731.0,2477.771813682521
18,2193.0,1968.4053276672923
19,2883.0,2217.5832241906564
20,2205.0,2341.6055420723637
21,2995.0,2931.532128702733
22,3321.0,3580.148181725108
23,4678.0,3760.662802644835
24,4048.0,3374.3275961032336
25,2845.0,3286.2366474797623
26,2933.0,3211.9270362049488
27,3347.0,3661.2834333881797
28,2731.0,3421.048823792506
29,2631.0,2408.238301425807
30,2289.0,2149.616598284607
31,2147.0,2170.6808539306344
32,2757.0,2316.934769623388
33,2454.0,2949.596433775074
34,3757.0,3895.2580805398
35,4236.0,4292.649878157308
36,3757.0,3150.569099469213
37,3734.0,2802.1060987006695
38,3565.0,2995.113532126229
39,4239.0,3740.9775599363934
