,ActualSales,Sales
0,12216.0,12509.919152374092
1,10355.0,10909.628447457468
2,10826.0,10426.035471689476
3,9492.0,10069.378414368819
4,7051.0,6709.587517423384
5,7521.0,7919.159323810074
6,7296.0,6832.96475904205
7,7148.0,6533.686643249594
8,7008.0,7227.202179285917
9,7298.0,8397.261060165432
10,6985.0,8067.814496235856
11,15541.0,14250.96652399077
12,13832.0,13021.624437925637
13,11707.0,11220.320959767805
14,9675.0,10393.020656657573
15,9309.0,10037.153960054431
16,5288.0,6383.461484549642
17,8817.0,8159.541232876862
18,7088.0,7289.496129882973
19,8153.0,7005.241532780922
20,8179.0,7791.001529018467
21,7533.0,8236.7544209831
22,6815.0,8368.228333612928
23,13865.0,13823.150303747183
24,13100.0,12423.609063596161
25,11293.0,11169.866505247328
26,10900.0,10924.982567296858
27,8764.0,10507.44887683457
28,7238.0,6318.378586792308
29,8831.0,8414.806625691084
30,7247.0,7216.090882635176
31,7560.0,6561.552977855258
32,7631.0,7389.0373335986005
33,7513.0,8192.388520676082
34,6179.0,7934.8769800631035
35,13778.0,13696.96521386317
36,12764.0,12641.7322617371
37,10614.0,11114.59614533015
38,10764.0,12015.517004208541
39,14533.0,13586.678106119638
