,ActualSales,Sales
0,7735.0,7786.02186408303
1,8366.0,8626.926950396133
2,8697.0,8462.249828907721
3,7840.0,7911.90368934706
4,8192.0,8313.569297951904
5,8000.0,7177.665143424294
6,6072.0,6069.648699077887
7,5871.0,5184.675798386519
8,5331.0,5381.352197364796
9,5321.0,5688.2690836390875
10,7062.0,6777.553069669263
11,8396.0,8233.320740129266
12,10677.0,9672.074856335426
13,9932.0,8866.67620024419
14,8421.0,8558.237711994736
15,7682.0,8387.205590861256
16,8613.0,8908.056900644471
17,8459.0,7814.9740584946785
18,6915.0,6689.196744901905
19,6148.0,5666.570321627161
20,6761.0,5860.0355494089
21,6346.0,6208.892653605075
22,7631.0,7228.625894110978
23,7957.0,8840.960517558196
24,11168.0,10030.003942880629
25,9015.0,8823.544617225843
26,8956.0,8474.159844059348
27,7486.0,8388.020447202249
28,7120.0,8793.913487762366
29,7985.0,7497.386439873133
30,7055.0,6430.883344546404
31,5904.0,5624.841014828258
32,6116.0,5788.839559189484
33,6691.0,6038.941895256503
34,7220.0,7032.350820863274
35,8539.0,8586.215531042664
36,9526.0,7797.653552712205
37,8074.0,7183.789375430014
38,8162.0,6909.713933198027
39,10085.0,8111.062029352332
