,ActualSales,Sales
0,8892.0,8722.265675039644
1,7977.0,8187.752301441048
2,7760.0,7570.120863786529
3,8387.0,8112.02527010534
4,6785.0,6971.918495711581
5,5562.0,6544.289709597517
6,5629.0,5517.8195363586365
7,6216.0,5811.915957748511
8,5917.0,6203.101615960936
9,7700.0,7441.957991977366
10,7569.0,8338.932300079801
11,10957.0,9905.689169886447
12,9756.0,8974.105017203166
13,8451.0,8648.228576056732
14,8095.0,8205.26537950557
15,8214.0,8593.89565666389
16,7578.0,7294.775594946697
17,6660.0,6862.104234779506
18,5594.0,5698.353057100066
19,6968.0,6023.598534720249
20,6461.0,6352.562008859976
21,7894.0,7328.385814614722
22,7221.0,8206.248658276172
23,10338.0,9662.431630969182
24,8814.0,8636.056111291397
25,7647.0,8370.577202740675
26,7847.0,7845.996981009832
27,8525.0,8367.875860612778
28,8158.0,7189.359078458849
29,6286.0,6765.556555342617
30,6133.0,5777.049111081716
31,5985.0,6090.461790823649
32,6284.0,6354.412737430405
33,7199.0,7534.469091780869
34,8302.0,8516.480829167182
35,10561.0,10306.334817545412
36,9694.0,8326.182887824158
37,9691.0,8048.988269102402
38,8996.0,8193.481640506909
39,10310.0,9254.298299680999
