,ActualSales,Sales
0,8431.0,8271.203425320791
1,8669.0,9329.915473247944
2,9127.0,8953.493541698987
3,8631.0,8601.841275735125
4,7823.0,7985.475127367104
5,8626.0,8135.114741839453
6,7689.0,7851.278395699756
7,7687.0,7550.060057116058
8,6260.0,6530.700219831806
9,6099.0,6504.650914381877
10,5970.0,6583.763717618413
11,6700.0,7319.948083620643
12,8493.0,8446.279893597022
13,7918.0,8687.574331899008
14,7654.0,8356.406786685398
15,7665.0,8571.104023544718
16,8219.0,8274.383291100568
17,7650.0,7334.669674721182
18,5987.0,6299.1232847417305
19,6815.0,6489.078710165144
20,5667.0,6307.942304068045
21,7077.0,7144.718677916183
22,7041.0,8475.16636987303
23,9272.0,9847.08769853121
24,9898.0,9030.47391227943
25,7957.0,8827.406009289076
26,7178.0,8385.197680242542
27,7712.0,8089.9626559658755
28,8325.0,7956.75622092471
29,7372.0,7511.389808551984
30,6068.0,6673.31685205203
31,6299.0,6207.169822679299
32,6672.0,6436.748540474744
33,6913.0,7050.678938324583
34,7739.0,8399.980138707084
35,10027.0,10107.773016834251
36,9000.0,9295.764377969372
37,8874.0,8767.146836546377
38,8435.0,8077.777492843843
39,8663.0,8312.754786132524
