,ActualSales,Sales
0,11024.0,11676.22210947092
1,9147.0,10621.987458526624
2,10196.0,10266.37251597067
3,9683.0,10816.840743968807
4,7028.0,7274.090507724784
5,7086.0,8060.49469874247
6,7764.0,7080.175869903223
7,6686.0,6556.222127564099
8,7225.0,7466.76756874901
9,8282.0,8105.4505112367515
10,6402.0,7261.717481791087
11,15284.0,13308.13835259436
12,14192.0,11328.717079380796
13,9300.0,9877.584933599594
14,9257.0,10250.34198384798
15,9497.0,10358.788454694139
16,6625.0,6231.225060583705
17,8261.0,7787.638821214
18,6716.0,6839.921391604301
19,7006.0,6467.651175985539
20,7757.0,6953.229754640995
21,7100.0,7723.617685029468
22,6590.0,6726.8754054762285
23,12923.0,13032.515767059638
24,10339.0,11010.820968884082
25,9488.0,9988.432221311381
26,10138.0,10309.223021348442
27,8542.0,10456.572306608981
28,6176.0,6280.571060592069
29,7562.0,7993.905840995609
30,6689.0,6848.255969468867
31,6048.0,6414.059258049058
32,6680.0,7083.154657164528
33,6962.0,7918.648947211598
34,5212.0,7015.240046605755
35,12139.0,12626.921288609696
36,9950.0,11116.672631706064
37,8331.0,10003.22016678497
38,9822.0,9906.09716413611
39,10532.0,10494.71586071002
