,ActualSales,Sales
0,5485.0,6048.89065283746
1,8057.0,6554.610210077251
2,5626.0,6574.905886256319
3,6012.0,5740.412161346734
4,7046.0,6627.303393834032
5,5640.0,5037.3407317651545
6,3805.0,4663.940981249387
7,3801.0,3283.454361780621
8,3804.0,3965.687443560172
9,3811.0,3938.005603296642
10,4457.0,4590.97633034202
11,5277.0,6061.633280957776
12,8539.0,7985.57490854891
13,7508.0,7544.484660518263
14,7089.0,6561.421549208264
15,5744.0,6393.4795799902995
16,6602.0,6148.279642445273
17,4682.0,5147.2238789013145
18,5046.0,4712.559204494532
19,3655.0,3931.688680321226
20,4415.0,4147.9675572122
21,4126.0,4065.998974341065
22,4486.0,4489.921338370955
23,4466.0,5854.064633689569
24,8628.0,7769.2832405807885
25,7062.0,7086.571601088413
26,6238.0,6093.239793005476
27,5653.0,5970.802775726185
28,6345.0,6098.45038986566
29,4766.0,4883.16845066776
30,4604.0,4872.577142221533
31,4243.0,3645.424777184157
32,3798.0,4276.986162792927
33,4459.0,3766.972974877307
34,4185.0,4624.07779428532
35,5017.0,5485.453312564474
36,7533.0,6625.201162029083
37,6691.0,7122.220136110065
38,6412.0,6534.038490236226
39,7741.0,8960.585408159055
