,ActualSales,Sales
0,7013.0,7698.771698568424
1,10627.0,9364.307322151286
2,8565.0,8034.763641113877
3,8803.0,8262.206990943665
4,7810.0,7768.795733309912
5,7924.0,7537.875192808208
6,7168.0,6858.527985024342
7,6325.0,6963.885963556588
8,6369.0,5721.145709466187
9,6363.0,6031.643725138054
10,5357.0,6272.493994578448
11,6935.0,7079.859749633364
12,8263.0,7354.34967777767
13,7728.0,7859.207932846208
14,7291.0,7723.287724909852
15,8166.0,7897.999863687549
16,6597.0,6816.733435971351
17,6800.0,7142.825454673531
18,6455.0,5872.895508562917
19,6339.0,6141.522698642663
20,6066.0,6474.387733180947
21,7131.0,6948.85309026913
22,7358.0,7169.84263004869
23,9061.0,8928.38105128008
24,7247.0,7762.676296063835
25,7955.0,7607.594184049347
26,7966.0,7267.664471831024
27,6778.0,7322.801694836501
28,6795.0,6458.952959061304
29,6750.0,6857.410565292083
30,5420.0,5707.826140595348
31,5999.0,5388.737189187586
32,5434.0,5274.084663510598
33,5804.0,5933.894069896534
34,5241.0,6434.372334259132
35,8262.0,7884.8370623679475
36,6272.0,6637.366564129579
37,6493.0,6195.265492427239
38,7076.0,6130.171366927346
39,10141.0,6877.915899335907
