,ActualSales,Sales
0,7068.0,7165.976585919467
1,5839.0,6195.5327518257
2,6072.0,6151.622134835989
3,6590.0,6693.713472717863
4,5998.0,5358.4947640769715
5,4712.0,4956.530103151167
6,4639.0,4237.722644070519
7,4552.0,4610.329641833243
8,4459.0,4710.403879917646
9,4443.0,4809.40095648392
10,6428.0,5644.598909600585
11,7444.0,7893.320703809346
12,6339.0,6314.480117297711
13,6210.0,6033.808076757198
14,6371.0,6123.774606767081
15,5813.0,6748.267942001616
16,5985.0,5563.617898999215
17,5844.0,5613.343603085873
18,4698.0,4653.273508822292
19,5663.0,4888.622827757229
20,4802.0,5253.507397448425
21,4980.0,5724.027486553738
22,6195.0,6521.244510962923
23,8726.0,8516.71372186172
24,6879.0,6807.745270549656
25,6697.0,6381.570871549837
26,6271.0,6313.129458125791
27,5818.0,6885.906933573353
28,5133.0,5587.508075252993
29,5693.0,5645.378228992226
30,4692.0,4563.462572365798
31,5168.0,4735.966853619915
32,5245.0,4950.331786120995
33,4925.0,5422.502698874665
34,6240.0,6131.763251160745
35,8394.0,8255.516959060802
36,6518.0,6238.098258263789
37,5837.0,5799.624030864417
38,6209.0,5958.1914433542715
39,7522.0,6892.397798126603
