,ActualSales,Sales
0,9190.0,9185.245592608757
1,14615.0,13811.725154945594
2,10784.0,10952.444451949563
3,10195.0,10096.8292325794
4,10319.0,10788.9405167149
5,10769.0,11065.064484280168
6,12132.0,12346.181917299282
7,9368.0,10117.328868250399
8,15458.0,15138.435969447222
9,13827.0,12881.695622673817
10,13135.0,11628.335983274483
11,12850.0,11687.263448975189
12,12828.0,11669.292239815994
13,14447.0,13047.565136002375
14,10689.0,8980.4697035551
15,11016.0,11127.58744339199
16,10866.0,9389.122362714152
17,10096.0,9161.39540155845
18,10993.0,10521.053588370061
19,11836.0,11088.887568054264
20,8831.0,9975.838970629886
21,15075.0,13311.643156534867
22,13896.0,13435.765350808488
23,12383.0,10853.206174933384
24,11884.0,10726.089255167906
25,12482.0,11477.905147091173
26,13242.0,12558.892366941469
27,10330.0,9310.450007252273
28,10279.0,10003.517631877181
29,10082.0,9574.824784090255
30,9807.0,8834.62038759944
31,10044.0,10105.81984312135
32,11137.0,11930.059426819362
33,9328.0,9773.86005781454
34,16014.0,14196.8417171551
35,12469.0,14081.368466603626
36,10633.0,12027.653278126643
37,11418.0,11527.15095349369
38,11101.0,11817.11241993419
39,13331.0,13089.266207874529
